frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2148.1481481481483,0.9467997898898921,(95000000+306748383.94661504j)
2151.6516516516517,0.9436168336806652,(95000000+307382824.8117856j)
2155.155155155155,0.9404305338752915,(95000000+308017047.7715515j)
2158.6586586586586,0.9372409041084828,(95000000+308651053.8868942j)
2162.162162162162,0.9340479579919073,(95000000+309284844.2119186j)
2165.6656656656655,0.9308517091145507,(95000000+309918419.7939084j)
2169.1691691691694,0.9276521710430824,(95000000+310551781.67338145j)
2172.672672672673,0.9244493573222069,(95000000+311184930.88414365j)
2176.1761761761763,0.9212432814750148,(95000000+311817868.4533441j)
2179.67967967968,0.9180339570033281,(95000000+312450595.4015274j)
2183.1831831831832,0.9148213973880395,(95000000+313083112.7426876j)
2186.6866866866867,0.9116056160894455,(95000000+313715421.4843201j)
2190.19019019019,0.9083866265475788,(95000000+314347522.6274737j)
2193.6936936936936,0.9051644421825294,(95000000+314979417.1668026j)
2197.197197197197,0.901939076394768,(95000000+315611106.0906163j)
2200.7007007007005,0.8987105425654568,(95000000+316242590.38093144j)
2204.204204204204,0.8954788540567648,(95000000+316873871.0135206j)
2207.707707707708,0.8922440242121683,(95000000+317504948.95796275j)
2211.2112112112113,0.8890060663567566,(95000000+318135825.1776918j)
2214.714714714715,0.8857649937975262,(95000000+318766500.63004535j)
2218.218218218218,0.8825208198236736,(95000000+319396976.2663129j)
2221.7217217217217,0.8792735577068831,(95000000+320027253.0317833j)
2225.225225225225,0.8760232207016122,(95000000+320657331.8657926j)
2228.7287287287286,0.8727698220453686,(95000000+321287213.7017696j)
2232.2322322322325,0.8695133749589883,(95000000+321916899.4672841j)
2235.735735735736,0.8662538926469058,(95000000+322546390.08409065j)
2239.2392392392394,0.8629913882974205,(95000000+323175686.4681758j)
2242.742742742743,0.8597258750829634,(95000000+323804789.52980226j)
2246.2462462462463,0.856457366160353,(95000000+324433700.1735537j)
2249.7497497497498,0.8531858746710548,(95000000+325062419.298379j)
2253.253253253253,0.849911413741431,(95000000+325690947.7976362j)
2256.7567567567567,0.8466339964829903,(95000000+326319286.55913556j)
2260.26026026026,0.8433536359926329,(95000000+326947436.46518284j)
2263.7637637637636,0.8400703453528907,(95000000+327575398.3926218j)
2267.267267267267,0.8367841376321673,(95000000+328203173.21287674j)
2270.770770770771,0.8334950258849695,(95000000+328830761.79199344j)
2274.2742742742744,0.8302030231521431,(95000000+329458164.99068147j)
2277.777777777778,0.8269081424610957,(95000000+330085383.6643547j)
2281.2812812812813,0.8236103968260235,(95000000+330712418.6631723j)
2284.7847847847847,0.8203097992481342,(95000000+331339270.83207893j)
2288.288288288288,0.8170063627158621,(95000000+331965941.01084447j)
2291.791791791792,0.8137001002050855,(95000000+332592430.0341039j)
2295.2952952952955,0.8103910246793397,(95000000+333218738.73139584j)
2298.798798798799,0.8070791490900214,(95000000+333844867.9272026j)
2302.3023023023025,0.8037644863766013,(95000000+334470818.440987j)
2305.805805805806,0.8004470494668209,(95000000+335096591.08723235j)
2309.3093093093094,0.7971268512768994,(95000000+335722186.67547846j)
2312.812812812813,0.7938039047117257,(95000000+336347606.01036054j)
2316.3163163163163,0.7904782226650576,(95000000+336972849.8916451j)
2319.8198198198197,0.7871498180197111,(95000000+337597919.11426765j)
2323.323323323323,0.7838187036477509,(95000000+338222814.4683688j)
2326.8268268268266,0.7804848924106793,(95000000+338847536.7393298j)
2330.33033033033,0.7771483971596186,(95000000+339472086.7078095j)
2333.833833833834,0.7738092307354921,(95000000+340096465.1497785j)
2337.3373373373374,0.7704674059692087,(95000000+340720672.8365552j)
2340.840840840841,0.767122935681833,(95000000+341344710.5348403j)
2344.3443443443443,0.7637758326847667,(95000000+341968579.00675124j)
2347.847847847848,0.7604261097799156,(95000000+342592279.0098566j)
2351.3513513513512,0.7570737797598653,(95000000+343215811.2972097j)
2354.854854854855,0.7537188554080436,(95000000+343839176.61738265j)
2358.3583583583586,0.7503613494988921,(95000000+344462375.7144989j)
2361.861861861862,0.7470012747980261,(95000000+345085409.328267j)
2365.3653653653655,0.743638644062397,(95000000+345708278.19401276j)
2368.868868868869,0.7402734700404523,(95000000+346330983.0427122j)
2372.3723723723724,0.7369057654722949,(95000000+346953524.6010229j)
2375.875875875876,0.7335355430898359,(95000000+347575903.59131664j)
2379.3793793793793,0.7301628156169517,(95000000+348198120.73171043j)
2382.8828828828828,0.7267875957696323,(95000000+348820176.73609793j)
2386.386386386386,0.7234098962561358,(95000000+349442072.31418055j)
2389.8898898898897,0.7200297297771332,(95000000+350063808.17149806j)
2393.3933933933936,0.7166471090258575,(95000000+350685385.0094591j)
2396.896896896897,0.713262046688249,(95000000+351306803.52537113j)
2400.4004004004005,0.709874555443096,(95000000+351928064.4124712j)
2403.903903903904,0.7064846479621802,(95000000+352549168.35995424j)
2407.4074074074074,0.7030923369104146,(95000000+353170116.0530038j)
2410.910910910911,0.6996976349459837,(95000000+353790908.17282057j)
2414.4144144144143,0.696300554720481,(95000000+354411545.3966509j)
2417.917917917918,0.6929011088790435,(95000000+355032028.3978166j)
2421.4214214214217,0.6894993100604905,(95000000+355652357.84574175j)
2424.924924924925,0.6860951708974521,(95000000+356272534.4059825j)
2428.4284284284286,0.6826887040165036,(95000000+356892558.7402538j)
2431.931931931932,0.679279922038298,(95000000+357512431.5064575j)
2435.4354354354355,0.675868837577693,(95000000+358132153.35870993j)
2438.938938938939,0.6724554632438831,(95000000+358751724.9473687j)
2442.4424424424424,0.6690398116405232,(95000000+359371146.9190599j)
2445.945945945946,0.6656218953658604,(95000000+359990419.91670483j)
2449.4494494494493,0.6622017270128546,(95000000+360609544.5795465j)
2452.9529529529527,0.6587793191693074,(95000000+361228521.5431757j)
2456.4564564564566,0.655354684417984,(95000000+361847351.43955743j)
2459.95995995996,0.6519278353367386,(95000000+362466034.89705604j)
2463.4634634634635,0.6484987844986335,(95000000+363084572.54046184j)
2466.966966966967,0.645067544472065,(95000000+363702964.9910155j)
2470.4704704704704,0.641634127820881,(95000000+364321212.8664338j)
2473.973973973974,0.6381985471045051,(95000000+364939316.7809344j)
2477.4774774774774,0.6347608148780537,(95000000+365557277.34526056j)
2480.9809809809813,0.6313209436924588,(95000000+366175095.16670585j)
2484.4844844844847,0.6278789460945856,(95000000+366792770.849138j)
2487.987987987988,0.6244348346273513,(95000000+367410304.99302375j)
2491.4914914914916,0.6209886218298456,(95000000+368027698.19545215j)
2494.994994994995,0.6175403202374485,(95000000+368644951.0501584j)
2498.4984984984985,0.6140899423819489,(95000000+369262064.14754784j)
2502.002002002002,0.6106375007916636,(95000000+369879038.0747184j)
2505.5055055055054,0.6071830079915552,(95000000+370495873.41548455j)
2509.009009009009,0.6037264765033529,(95000000+371112570.75039965j)
2512.5125125125123,0.6002679188456682,(95000000+371729130.6567791j)
2516.016016016016,0.5968073475341187,(95000000+372345553.7087225j)
2519.5195195195197,0.5933447750814425,(95000000+372961840.47713643j)
2523.023023023023,0.5898802139976237,(95000000+373577991.52975625j)
2526.5265265265266,0.5864136767900092,(95000000+374194007.4311682j)
2530.03003003003,0.582945175963433,(95000000+374809888.7428315j)
2533.5335335335335,0.5794747240203348,(95000000+375425636.0230992j)
2537.037037037037,0.5760023334608878,(95000000+376041249.8272407j)
2540.540540540541,0.5725280167831177,(95000000+376656730.70746213j)
2544.0440440440443,0.5690517864830313,(95000000+377272079.2129278j)
2547.5475475475478,0.5655736550547427,(95000000+377887295.8897811j)
2551.051051051051,0.5620936349905976,(95000000+378502381.2811653j)
2554.5545545545547,0.5586117387813069,(95000000+379117335.9272438j)
2558.058058058058,0.5551279789160735,(95000000+379732160.36522114j)
2561.5615615615616,0.5516423678827266,(95000000+380346855.1293626j)
2565.065065065065,0.5481549181678566,(95000000+380961420.7510146j)
2568.5685685685685,0.5446656422569484,(95000000+381575857.7586246j)
2572.072072072072,0.541174552634523,(95000000+382190166.6777608j)
2575.5755755755754,0.5376816617842757,(95000000+382804348.0311317j)
2579.079079079079,0.5341869821892218,(95000000+383418402.33860546j)
2582.5825825825823,0.5306905263318394,(95000000+384032330.1172295j)
2586.086086086086,0.5271923066942213,(95000000+384646131.8812492j)
2589.5895895895897,0.5236923357582252,(95000000+385259808.1421268j)
2593.093093093093,0.5201906260056282,(95000000+385873359.40856075j)
