frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
1836.3363363363364,1.2050387816004962,(130000000+321209104.55845654j)
1839.83983983984,1.2021952772311553,(130000000+322010379.9386294j)
1843.3433433433433,1.1993473225852538,(130000000+322811297.491302j)
1846.8468468468468,1.1964949326528516,(130000000+323611859.25289077j)
1850.3503503503503,1.193638122375302,(130000000+324412067.2443895j)
1853.853853853854,1.190776906646009,(130000000+325211923.47151405j)
1857.3573573573574,1.1879113003111699,(130000000+326011429.92484677j)
1860.8608608608608,1.1850413181705057,(130000000+326810588.57997954j)
1864.3643643643643,1.182166974977985,(130000000+327609401.3976537j)
1867.867867867868,1.1792882854425317,(130000000+328407870.32390004j)
1871.3713713713714,1.1764052642287264,(130000000+329205997.2901762j)
1874.8748748748749,1.1735179259574946,(130000000+330003784.21350276j)
1878.3783783783783,1.1706262852067857,(130000000+330801232.9965981j)
1881.8818818818818,1.1677303565122426,(130000000+331598345.5280114j)
1885.3853853853855,1.1648301543678592,(130000000+332395123.6822542j)
1888.888888888889,1.1619256932266304,(130000000+333191569.319931j)
1892.3923923923924,1.159016987501192,(130000000+333987684.2878672j)
1895.895895895896,1.1561040515644465,(130000000+334783470.41923743j)
1899.3993993993995,1.15318689975019,(130000000+335578929.5336906j)
1902.902902902903,1.1502655463537175,(130000000+336374063.43747455j)
1906.4064064064064,1.1473400056324263,(130000000+337168873.92356j)
1909.9099099099099,1.1444102918064127,(130000000+337963362.7717611j)
1913.4134134134133,1.1414764190590498,(130000000+338757531.7488569j)
1916.916916916917,1.1385384015375684,(130000000+339551382.6087097j)
1920.4204204204204,1.1355962533536228,(130000000+340344917.09238327j)
1923.923923923924,1.1326499885838455,(130000000+341138136.9282597j)
1927.4274274274276,1.1296996212704036,(130000000+341931043.832154j)
1930.930930930931,1.1267451654215352,(130000000+342723639.5074283j)
1934.4344344344345,1.1237866350120878,(130000000+343515925.6451048j)
1937.937937937938,1.1208240439840407,(130000000+344307903.92397755j)
1941.4414414414414,1.117857406247025,(130000000+345099576.010722j)
1944.9449449449448,1.1148867356788348,(130000000+345890943.56000483j)
1948.4484484484485,1.1119120461259286,(130000000+346682008.21459204j)
1951.951951951952,1.108933351403927,(130000000+347472771.6054545j)
1955.4554554554554,1.1059506652980968,(130000000+348263235.35187536j)
1958.958958958959,1.102964001563837,(130000000+349053401.0615537j)
1962.4624624624626,1.0999733739271493,(130000000+349843270.3307073j)
1965.965965965966,1.0969787960851054,(130000000+350632844.7441763j)
1969.4694694694695,1.0939802817063082,(130000000+351422125.8755234j)
1972.972972972973,1.0909778444313427,(130000000+352211115.2871343j)
1976.4764764764764,1.0879714978732244,(130000000+352999814.5303167j)
1979.97997997998,1.0849612556178376,(130000000+353788225.1453987j)
1983.4834834834835,1.0819471312243698,(130000000+354576348.661825j)
1986.986986986987,1.0789291382257384,(130000000+355364186.5982535j)
1990.4904904904906,1.0759072901290092,(130000000+356151740.46265j)
1993.993993993994,1.072881600415815,(130000000+356939011.7523823j)
1997.4974974974975,1.0698520825427589,(130000000+357726001.9543124j)
2001.001001001001,1.0668187499418202,(130000000+358512712.54489j)
2004.5045045045044,1.0637816160207487,(130000000+359299144.9902417j)
2008.008008008008,1.0607406941634558,(130000000+360085300.74626243j)
2011.5115115115116,1.057695997730399,(130000000+360871181.25870377j)
2015.015015015015,1.0546475400589617,(130000000+361656787.96326244j)
2018.5185185185185,1.0515953344638234,(130000000+362442122.28566766j)
2022.0220220220222,1.0485393942373324,(130000000+363227185.64176726j)
2025.5255255255256,1.0454797326498653,(130000000+364011979.4376132j)
2029.029029029029,1.0424163629501826,(130000000+364796505.06954616j)
2032.5325325325325,1.039349298365786,(130000000+365580763.9242792j)
2036.036036036036,1.036278552103258,(130000000+366364757.3789812j)
2039.5395395395394,1.0332041373486098,(130000000+367148486.8013573j)
2043.043043043043,1.0301260672676127,(130000000+367931953.54973197j)
2046.5465465465466,1.027044355006134,(130000000+368715158.9731278j)
2050.0500500500502,1.02395901369046,(130000000+369498104.41134566j)
2053.5535535535537,1.0208700564276207,(130000000+370280791.19504327j)
2057.057057057057,1.0177774963057067,(130000000+371063220.6458133j)
2060.5605605605606,1.0146813463941782,(130000000+371845394.07625973j)
2064.064064064064,1.011581619744177,(130000000+372627312.7900748j)
2067.5675675675675,1.0084783293888284,(130000000+373408978.08211446j)
2071.071071071071,1.005371488343539,(130000000+374190391.23847264j)
2074.5745745745744,1.0022611096062934,(130000000+374971553.53655565j)
2078.078078078078,0.9991472061579422,(130000000+375752466.24515563j)
2081.5815815815818,0.9960297909624883,(130000000+376533130.6245222j)
2085.085085085085,0.9929088769673708,(130000000+377313547.926435j)
2088.5885885885887,0.9897844771037392,(130000000+378093719.3942744j)
2092.092092092092,0.9866566042867292,(130000000+378873646.26309204j)
2095.5955955955956,0.9835252714157307,(130000000+379653329.7596803j)
2099.099099099099,0.9803904913746546,(130000000+380432771.1026411j)
